N,runtime,wall_clock
5724,20000,8000
5725,10000,8000
5726,20000,8000
5727,20000,9000
5728,20000,12000
5729,20000,8000
5730,10000,8000
5731,20000,8000
5732,10000,9000
5733,20000,9000
5734,20000,8000
5735,20000,8000
5736,20000,8000
5737,20000,8000
5738,20000,8000
5739,10000,9000
5740,20000,9000
5741,20000,9000
5742,20000,9000
5743,20000,8000
5744,10000,8000
5745,20000,8000
5746,10000,8000
5747,10000,10000
5748,10000,8000
5749,20000,8000
5750,10000,8000
5751,20000,8000
5752,20000,10000
5753,10000,9000
5754,10000,8000
5755,20000,13000
5756,20000,12000
5757,20000,10000
5758,20000,11000
5759,10000,10000
5760,30000,11000
5761,20000,13000
5762,10000,8000
5763,20000,8000
5764,10000,8000
5765,10000,9000
5766,10000,8000
5767,20000,8000
5768,20000,8000
5769,10000,9000
5770,10000,9000
5771,10000,9000
5772,20000,8000
5773,10000,7000
5774,10000,8000
5775,20000,8000
5776,20000,10000
5777,20000,8000
5778,10000,9000
5779,0,9000
5780,10000,8000
5781,10000,9000
5782,10000,9000
5783,10000,9000
5784,10000,8000
5785,10000,8000
5786,20000,10000
5787,20000,11000
5788,20000,10000
5789,20000,8000
5790,10000,9000
5791,20000,9000
5792,20000,9000
5793,20000,9000
5794,0,8000
5795,20000,10000
5796,20000,11000
5797,20000,9000
5798,0,9000
5799,20000,9000
5800,10000,10000
5801,10000,10000
5802,20000,11000
5803,20000,8000
5804,10000,9000
5805,20000,10000
5806,10000,11000
5807,20000,8000
5808,10000,8000
5809,20000,8000
5810,20000,8000
5811,20000,8000
5812,20000,8000
5813,20000,9000
5814,20000,8000
5815,20000,9000
5816,20000,8000
5817,20000,8000
5818,10000,8000
5819,10000,9000
5820,20000,9000
5821,10000,9000
5822,10000,9000
5823,10000,8000
5824,10000,8000
5825,20000,9000
5826,10000,10000
5827,20000,10000
5828,20000,9000
5829,10000,10000
5830,20000,9000
5831,10000,9000
5832,20000,9000
5833,20000,12000
5834,10000,10000
5835,20000,10000
5836,0,9000
5837,20000,10000
5838,20000,10000
5839,20000,11000
5840,20000,9000
5841,20000,9000
5842,20000,12000
5843,20000,10000
5844,20000,8000
5845,10000,8000
5846,20000,8000
5847,10000,9000
5848,10000,10000
5849,20000,9000
5850,20000,10000
5851,20000,8000
5852,20000,9000
5853,10000,8000
5854,0,9000
5855,10000,9000
5856,20000,9000
5857,20000,9000
5858,20000,9000
5859,20000,9000
5860,10000,9000
5861,20000,8000
5862,20000,9000
5863,10000,8000
5864,20000,9000
5865,10000,8000
5866,10000,8000
5867,10000,9000
5868,10000,9000
5869,20000,8000
5870,10000,9000
5871,20000,9000
5872,10000,9000
5873,10000,9000
5874,10000,9000
5875,20000,9000
5876,10000,8000
5877,10000,9000
5878,10000,8000
5879,20000,9000
5880,20000,9000
5881,20000,8000
5882,20000,8000
5883,10000,8000
5884,10000,8000
5885,20000,8000
5886,20000,8000
5887,10000,9000
5888,10000,8000
5889,10000,9000
5890,10000,9000
5891,20000,9000
5892,20000,8000
5893,10000,10000
5894,10000,9000
5895,20000,9000
5896,10000,9000
5897,20000,9000
5898,10000,9000
5899,20000,9000
5900,10000,9000
5901,10000,9000
5902,10000,8000
5903,10000,9000
5904,20000,9000
5905,10000,9000
5906,20000,8000
5907,20000,9000
5908,10000,9000
5909,10000,8000
5910,20000,9000
5911,10000,8000
5912,10000,9000
5913,20000,8000
5914,10000,9000
5915,10000,8000
5916,20000,9000
5917,20000,8000
5918,20000,9000
5919,10000,9000
5920,10000,9000
5921,20000,9000
5922,10000,9000
5923,20000,9000
5924,20000,8000
5925,0,9000
5926,20000,10000
5927,20000,9000
5928,20000,9000
5929,20000,8000
5930,20000,8000
5931,20000,10000
5932,0,10000
5933,0,9000
5934,20000,10000
5935,20000,9000
5936,10000,9000
5937,20000,8000
5938,20000,9000
5939,10000,9000
5940,10000,10000
5941,20000,8000
5942,20000,10000
5943,10000,9000
5944,10000,9000
5945,20000,9000
5946,20000,8000
5947,20000,11000
5948,20000,10000
5949,20000,9000
5950,10000,9000
5951,20000,9000
5952,10000,9000
5953,10000,10000
5954,20000,9000
5955,20000,12000
5956,10000,10000
5957,20000,9000
5958,20000,9000
5959,10000,9000
5960,20000,10000
5961,20000,9000
5962,20000,9000
5963,20000,11000
5964,20000,12000
5965,20000,10000
5966,20000,8000
5967,20000,9000
5968,20000,10000
5969,10000,9000
5970,10000,9000
5971,20000,8000
5972,20000,11000
5973,20000,13000
5974,20000,11000
5975,20000,11000
5976,10000,10000
5977,10000,10000
5978,10000,9000
5979,20000,9000
5980,20000,11000
5981,20000,9000
5982,10000,9000
5983,20000,11000
5984,20000,11000
5985,10000,9000
5986,20000,10000
5987,20000,9000
5988,10000,9000
5989,10000,10000
5990,20000,10000
5991,10000,9000
5992,20000,11000
5993,20000,9000
5994,20000,9000
5995,10000,9000
5996,10000,9000
5997,10000,10000
5998,10000,10000
5999,10000,9000
6000,20000,9000
6001,20000,9000
6002,20000,9000
6003,20000,9000
6004,20000,10000
6005,20000,9000
6006,20000,9000
6007,20000,9000
6008,20000,9000
6009,20000,10000
6010,10000,10000
6011,10000,9000
6012,10000,9000
6013,20000,10000
6014,20000,9000
6015,20000,9000
6016,20000,9000
6017,10000,11000
6018,20000,10000
6019,20000,9000
6020,20000,9000
6021,10000,8000
6022,10000,10000
6023,20000,9000
6024,10000,9000
6025,20000,9000
6026,10000,9000
6027,20000,10000
6028,20000,9000
6029,20000,9000
6030,20000,9000
6031,20000,10000
6032,20000,9000
6033,20000,9000
6034,20000,10000
6035,20000,9000
6036,10000,9000
6037,20000,9000
6038,10000,9000
6039,20000,9000
6040,10000,10000
6041,20000,9000
6042,20000,9000
6043,10000,10000
6044,30000,10000
6045,20000,9000
6046,20000,10000
6047,10000,9000
6048,10000,10000
6049,10000,9000
6050,20000,9000
6051,20000,8000
6052,10000,10000
6053,10000,9000
6054,10000,10000
6055,10000,12000
6056,20000,10000
6057,20000,9000
6058,10000,9000
6059,10000,9000
6060,10000,10000
6061,20000,10000
6062,20000,10000
6063,30000,11000
6064,30000,11000
6065,20000,9000
6066,10000,10000
6067,20000,8000
6068,10000,9000
6069,20000,10000
6070,20000,9000
6071,20000,10000
6072,20000,9000
6073,10000,9000
6074,10000,9000
6075,20000,9000
6076,10000,9000
6077,10000,9000
6078,10000,9000
6079,10000,9000
6080,20000,9000
6081,10000,10000
6082,20000,9000
6083,10000,8000
6084,30000,13000
6085,20000,12000
6086,20000,9000
6087,20000,10000
6088,10000,9000
6089,20000,9000
6090,20000,9000
6091,20000,8000
6092,10000,9000
6093,20000,11000
6094,20000,10000
6095,10000,10000
6096,10000,10000
6097,10000,10000
6098,20000,9000
6099,20000,9000
6100,10000,11000
6101,20000,10000
6102,20000,8000
6103,20000,10000
6104,20000,9000
6105,10000,8000
6106,10000,10000
6107,10000,11000
6108,20000,10000
6109,20000,8000
6110,20000,9000
6111,20000,10000
6112,20000,10000
6113,10000,9000
6114,20000,10000
6115,20000,11000
6116,20000,11000
6117,20000,11000
6118,20000,10000
6119,20000,9000
6120,20000,12000
6121,10000,11000
6122,10000,9000
6123,20000,9000
6124,10000,9000
6125,10000,9000
6126,20000,10000
6127,20000,9000
6128,0,11000
6129,20000,9000
6130,20000,10000
6131,0,9000
6132,20000,10000
6133,20000,9000
6134,10000,9000
6135,20000,9000
6136,10000,9000
6137,20000,10000
6138,10000,10000
6139,10000,9000
6140,20000,10000
6141,10000,9000
6142,20000,10000
6143,20000,9000
6144,10000,9000
6145,20000,9000
6146,20000,9000
6147,10000,10000
6148,10000,9000
6149,10000,9000
6150,10000,10000
6151,20000,9000
6152,10000,9000
6153,20000,9000
6154,20000,9000
6155,10000,9000
6156,20000,9000
6157,20000,9000
6158,20000,10000
6159,10000,11000
6160,20000,10000
6161,0,10000
6162,20000,9000
6163,20000,10000
6164,20000,9000
6165,20000,9000
6166,30000,10000
6167,20000,10000
6168,20000,9000
6169,20000,8000
6170,20000,9000
6171,10000,9000
6172,30000,10000
6173,20000,9000
6174,20000,9000
6175,10000,9000
6176,10000,9000
6177,10000,9000
6178,20000,9000
6179,20000,9000
6180,10000,9000
6181,10000,9000
6182,20000,9000
6183,20000,10000
6184,10000,9000
6185,10000,9000
6186,0,10000
6187,20000,10000
6188,30000,10000
6189,20000,13000
6190,10000,12000
6191,20000,11000
6192,20000,13000
6193,20000,9000
6194,20000,10000
6195,10000,11000
6196,20000,10000
6197,20000,12000
6198,20000,11000
6199,20000,9000
6200,20000,9000
6201,20000,22000
6202,30000,21000
6203,20000,17000
6204,10000,19000
6205,10000,12000
6206,20000,12000
6207,20000,18000
6208,20000,13000
6209,20000,13000
6210,20000,9000
6211,10000,12000
6212,20000,13000
6213,10000,12000
6214,10000,10000
6215,20000,14000
6216,20000,9000
6217,20000,9000
6218,10000,10000
6219,20000,8000
6220,20000,11000
6221,10000,11000
6222,20000,13000
6223,20000,15000
6224,20000,17000
6225,20000,13000
6226,20000,12000
6227,20000,12000
6228,20000,11000
6229,20000,12000
6230,20000,12000
6231,20000,13000
6232,20000,13000
6233,10000,16000
6234,30000,14000
6235,20000,10000
6236,20000,13000
6237,10000,18000
6238,20000,21000
6239,30000,17000
6240,10000,23000
6241,20000,15000
6242,10000,13000
6243,20000,12000
6244,20000,11000
6245,20000,9000
6246,20000,12000
6247,20000,11000
6248,20000,12000
6249,20000,12000
6250,10000,10000
6251,20000,13000
6252,0,10000
6253,20000,10000
6254,10000,10000
6255,20000,10000
6256,10000,9000
6257,20000,11000
6258,20000,9000
6259,10000,9000
6260,10000,19000
6261,20000,14000
6262,30000,10000
6263,0,10000
6264,20000,9000
6265,10000,10000
6266,0,10000
6267,20000,10000
6268,20000,9000
6269,10000,10000
6270,10000,10000
6271,10000,9000
6272,10000,9000
6273,20000,9000
6274,20000,9000
6275,20000,10000
6276,20000,9000
6277,10000,10000
6278,20000,10000
6279,20000,10000
6280,10000,10000
6281,20000,10000
6282,20000,9000
6283,20000,9000
6284,20000,11000
6285,10000,9000
6286,10000,10000
6287,20000,10000
6288,10000,9000
6289,20000,9000
6290,20000,10000
6291,20000,11000
6292,10000,10000
6293,20000,11000
6294,10000,10000
6295,20000,10000
6296,20000,10000
6297,20000,13000
6298,10000,9000
6299,20000,11000
6300,10000,10000
6301,20000,11000
6302,20000,8000
6303,10000,9000
6304,20000,10000
6305,20000,9000
6306,10000,10000
6307,20000,10000
6308,10000,10000
6309,10000,9000
6310,20000,10000
6311,20000,10000
6312,10000,11000
6313,10000,10000
6314,20000,10000
6315,20000,9000
6316,20000,10000
6317,20000,9000
6318,20000,10000
6319,10000,9000
6320,10000,9000
6321,20000,10000
6322,20000,10000
6323,20000,10000
6324,10000,9000
6325,10000,9000
6326,10000,10000
6327,20000,11000
6328,10000,9000
6329,0,10000
6330,20000,10000
6331,10000,9000
6332,10000,10000
6333,20000,11000
6334,10000,10000
6335,10000,10000
6336,10000,10000
6337,20000,11000
6338,30000,10000
6339,10000,10000
6340,20000,9000
6341,10000,9000
6342,20000,9000
6343,10000,9000
6344,10000,10000
6345,20000,10000
6346,10000,9000
6347,10000,9000
6348,10000,9000
6349,10000,9000
6350,20000,9000
6351,20000,10000
6352,20000,10000
6353,10000,9000
6354,20000,10000
6355,20000,10000
6356,20000,9000
6357,20000,9000
6358,20000,9000
6359,10000,10000
6360,10000,9000
6361,10000,10000
6362,10000,9000
6363,20000,10000
6364,20000,9000
6365,20000,10000
6366,20000,10000
6367,20000,9000
6368,20000,9000
6369,10000,9000
6370,20000,9000
6371,10000,9000
6372,10000,10000
6373,20000,10000
6374,10000,9000
6375,20000,10000
6376,20000,9000
6377,10000,9000
6378,20000,10000
6379,30000,10000
6380,10000,10000
6381,20000,10000
6382,20000,10000
6383,10000,9000
6384,20000,10000
6385,20000,10000
6386,20000,10000
6387,20000,10000
6388,20000,9000
6389,20000,11000
6390,20000,9000
6391,10000,9000
6392,20000,9000
6393,10000,10000
6394,10000,10000
6395,20000,11000
6396,20000,9000
6397,10000,10000
6398,20000,10000
6399,20000,10000
6400,20000,10000
6401,20000,10000
6402,10000,9000
6403,10000,9000
6404,10000,10000
6405,20000,9000
6406,20000,9000
6407,10000,9000
6408,20000,10000
6409,20000,10000
6410,10000,10000
6411,10000,10000
6412,10000,10000
6413,20000,10000
6414,20000,9000
6415,0,9000
6416,20000,9000
6417,20000,9000
6418,20000,10000
6419,20000,10000
6420,20000,10000
6421,20000,9000
6422,20000,9000
6423,20000,9000
6424,20000,9000
6425,20000,9000
6426,10000,9000
6427,10000,9000
6428,20000,11000
6429,10000,10000
6430,10000,10000
6431,20000,10000
6432,10000,10000
6433,20000,10000
6434,20000,10000
6435,20000,10000
6436,10000,10000
6437,20000,10000
6438,10000,10000
6439,20000,11000
6440,20000,10000
6441,20000,10000
6442,10000,9000
6443,10000,9000
6444,20000,11000
6445,10000,13000
6446,20000,10000
6447,20000,10000
6448,20000,10000
6449,20000,10000
6450,20000,10000
6451,20000,10000
6452,20000,9000
6453,20000,11000
6454,20000,9000
6455,20000,9000
6456,20000,10000
6457,20000,11000
6458,10000,9000
6459,10000,10000
6460,10000,9000
6461,20000,10000
6462,20000,9000
6463,20000,9000
6464,20000,9000
6465,20000,9000
6466,20000,10000
6467,20000,9000
6468,20000,9000
6469,10000,9000
6470,20000,9000
6471,20000,9000
6472,20000,8000
6473,20000,10000
6474,20000,10000
6475,10000,10000
6476,10000,9000
6477,10000,10000
6478,20000,11000
6479,20000,10000
6480,20000,9000
6481,20000,9000
6482,20000,9000
6483,10000,10000
6484,20000,10000
6485,20000,10000
6486,20000,10000
6487,10000,10000
6488,20000,9000
6489,20000,10000
6490,20000,10000
6491,20000,10000
6492,20000,10000
6493,10000,10000
6494,10000,10000
6495,10000,9000
6496,10000,10000
6497,20000,10000
6498,10000,10000
6499,10000,9000
6500,10000,9000
6501,20000,9000
6502,20000,14000
6503,20000,10000
6504,20000,10000
6505,20000,9000
6506,10000,10000
6507,20000,12000
6508,30000,10000
6509,10000,9000
6510,20000,9000
6511,20000,10000
6512,10000,9000
6513,10000,10000
6514,20000,10000
6515,10000,9000
6516,10000,10000
6517,20000,9000
6518,20000,13000
6519,10000,9000
6520,20000,10000
6521,20000,9000
6522,20000,9000
6523,20000,10000
6524,20000,12000
6525,20000,12000
6526,20000,9000
6527,10000,11000
6528,20000,9000
6529,20000,9000
6530,20000,10000
6531,10000,10000
6532,10000,12000
6533,20000,11000
6534,20000,10000
6535,20000,9000
6536,10000,10000
6537,20000,10000
6538,10000,12000
6539,10000,12000
6540,20000,10000
6541,20000,10000
6542,30000,11000
6543,10000,11000
6544,10000,10000
6545,20000,10000
6546,20000,10000
6547,20000,10000
6548,10000,10000
6549,30000,11000
6550,10000,9000
6551,20000,10000
6552,20000,10000
6553,20000,9000
6554,10000,9000
6555,20000,9000
6556,20000,10000
6557,20000,10000
6558,20000,11000
6559,20000,11000
6560,10000,10000
6561,10000,10000
6562,10000,11000
6563,10000,10000
6564,20000,10000
6565,20000,10000
6566,20000,10000
6567,20000,10000
6568,20000,10000
6569,20000,11000
6570,20000,10000
6571,10000,9000
6572,20000,9000
6573,20000,10000
6574,10000,9000
6575,20000,9000
6576,20000,9000
6577,20000,10000
6578,10000,10000
6579,20000,10000
6580,0,10000
6581,20000,10000
6582,20000,10000
6583,30000,10000
6584,10000,10000
6585,20000,11000
6586,20000,12000
6587,20000,10000
6588,20000,10000
6589,20000,9000
6590,20000,10000
6591,20000,10000
6592,20000,12000
6593,20000,9000
6594,20000,11000
6595,20000,11000
6596,20000,10000
6597,20000,10000
6598,20000,10000
6599,20000,12000
6600,20000,12000
6601,20000,11000
6602,10000,11000
6603,20000,10000
6604,10000,10000
6605,10000,10000
6606,20000,10000
6607,10000,9000
6608,20000,10000
6609,20000,10000
6610,20000,10000
6611,20000,10000
6612,20000,10000
6613,20000,10000
6614,10000,10000
6615,20000,9000
6616,20000,11000
6617,10000,12000
6618,10000,10000
6619,20000,11000
6620,20000,11000
6621,20000,10000
6622,10000,10000
6623,20000,11000
6624,20000,11000
6625,10000,11000
6626,20000,10000
6627,10000,10000
6628,20000,11000
6629,20000,10000
6630,20000,10000
6631,20000,10000
6632,20000,9000
6633,30000,10000
6634,20000,10000
6635,20000,11000
6636,20000,10000
6637,20000,11000
6638,20000,9000
6639,10000,10000
6640,20000,10000
6641,10000,9000
6642,20000,10000
6643,20000,10000
6644,20000,12000
6645,20000,9000
6646,10000,10000
6647,20000,10000
6648,20000,10000
6649,20000,11000
6650,20000,10000
6651,20000,10000
6652,30000,9000
6653,20000,10000
6654,20000,10000
6655,10000,9000
6656,20000,11000
6657,20000,11000
6658,20000,11000
6659,20000,11000
6660,10000,10000
6661,20000,10000
6662,20000,9000
6663,20000,10000
6664,20000,9000
6665,20000,9000
6666,20000,11000
6667,0,10000
6668,10000,10000
6669,20000,10000
6670,10000,10000
6671,20000,13000
6672,10000,10000
6673,10000,11000
6674,20000,10000
6675,20000,11000
6676,20000,12000
6677,20000,11000
6678,10000,14000
6679,10000,12000
6680,20000,15000
6681,20000,11000
6682,20000,11000
6683,10000,10000
6684,10000,9000
6685,20000,11000
6686,20000,13000
6687,20000,11000
6688,20000,11000
6689,10000,12000
6690,20000,13000
6691,20000,17000
6692,20000,12000
6693,20000,14000
6694,20000,12000
6695,20000,14000
6696,10000,11000
6697,20000,12000
6698,20000,12000
6699,10000,11000
6700,10000,12000
6701,20000,12000
6702,20000,13000
6703,10000,11000
6704,20000,10000
6705,10000,12000
6706,10000,13000
6707,30000,13000
6708,10000,12000
6709,20000,13000
6710,20000,10000
6711,20000,12000
6712,20000,12000
6713,30000,12000
6714,10000,10000
6715,10000,10000
6716,20000,10000
6717,10000,11000
6718,10000,10000
6719,10000,10000
6720,20000,10000
6721,10000,10000
6722,20000,9000
6723,20000,10000
6724,20000,11000
6725,10000,10000
6726,20000,10000
6727,10000,10000
6728,10000,10000
6729,10000,10000
6730,20000,13000
6731,30000,11000
6732,20000,10000
6733,20000,11000
6734,20000,10000
6735,20000,10000
6736,20000,10000
6737,20000,10000
6738,10000,10000
6739,20000,11000
6740,10000,10000
6741,20000,11000
6742,20000,10000
6743,20000,11000
6744,10000,11000
6745,20000,10000
6746,20000,10000
6747,10000,10000
6748,20000,17000
6749,20000,12000
6750,20000,10000
6751,20000,10000
6752,20000,10000
6753,10000,10000
6754,20000,12000
6755,10000,12000
6756,20000,11000
6757,20000,10000
6758,20000,10000
6759,20000,11000
6760,20000,11000
6761,20000,11000
6762,20000,10000
6763,20000,10000
6764,20000,9000
6765,20000,10000
6766,20000,10000
6767,10000,11000
6768,10000,10000
6769,20000,11000
6770,20000,10000
6771,20000,10000
6772,20000,10000
6773,20000,11000
6774,20000,11000
6775,10000,11000
6776,20000,12000
6777,10000,10000
6778,20000,11000
6779,30000,10000
6780,20000,10000
6781,0,13000
6782,20000,12000
6783,20000,10000
6784,10000,11000
6785,20000,10000
6786,10000,10000
6787,20000,10000
6788,0,10000
6789,20000,13000
6790,20000,11000
6791,20000,9000
6792,20000,10000
6793,20000,11000
6794,10000,10000
6795,20000,10000
6796,20000,10000
6797,20000,11000
6798,20000,9000
6799,10000,11000
6800,30000,13000
6801,20000,11000
6802,20000,11000
6803,20000,10000
6804,20000,10000
6805,20000,10000
6806,20000,12000
6807,20000,12000
6808,10000,11000
6809,20000,11000
6810,20000,10000
6811,20000,11000
6812,30000,15000
6813,30000,15000
6814,30000,11000
6815,20000,14000
6816,20000,12000
6817,20000,10000
6818,20000,10000
6819,20000,13000
6820,20000,12000
6821,20000,10000
6822,30000,15000
6823,20000,14000
6824,20000,13000
6825,20000,16000
6826,30000,15000
6827,20000,14000
6828,20000,13000
6829,20000,14000
6830,20000,11000
6831,20000,14000
6832,20000,12000
6833,20000,12000
6834,20000,12000
6835,10000,16000
6836,10000,14000
6837,20000,13000
6838,30000,13000
6839,20000,15000
6840,20000,15000
6841,30000,14000
6842,20000,14000
6843,20000,15000
6844,20000,13000
6845,10000,11000
6846,20000,12000
6847,20000,12000
6848,10000,12000
6849,20000,18000
6850,20000,12000
6851,20000,11000
6852,20000,12000
6853,20000,14000
6854,20000,12000
6855,20000,13000
6856,20000,11000
6857,20000,11000
6858,20000,12000
6859,30000,11000
6860,20000,13000
6861,20000,11000
6862,20000,10000
6863,20000,11000
6864,20000,11000
6865,10000,10000
6866,20000,10000
6867,30000,10000
6868,20000,10000
6869,10000,11000
6870,20000,10000
6871,10000,10000
6872,20000,11000
6873,20000,10000
6874,20000,10000
6875,30000,11000
6876,20000,11000
6877,20000,9000
6878,20000,10000
6879,20000,12000
6880,20000,10000
6881,20000,11000
6882,20000,10000
6883,20000,10000
6884,20000,10000
6885,20000,10000
6886,20000,10000
6887,20000,10000
6888,20000,10000
6889,20000,11000
6890,20000,11000
6891,10000,10000
6892,20000,10000
6893,20000,10000
6894,20000,11000
6895,20000,15000
6896,30000,13000
6897,20000,11000
6898,20000,10000
6899,20000,11000
6900,20000,10000
6901,20000,10000
6902,20000,10000
6903,20000,11000
6904,20000,10000
6905,10000,12000
6906,20000,11000
6907,20000,11000
6908,20000,11000
6909,10000,13000
6910,20000,11000
6911,20000,12000
6912,20000,12000
6913,20000,10000
6914,20000,11000
6915,20000,11000
6916,20000,11000
6917,10000,10000
6918,20000,11000
6919,20000,11000
6920,20000,10000
6921,20000,10000
6922,20000,10000
6923,20000,11000
6924,20000,15000
6925,20000,18000
6926,10000,12000
6927,30000,13000
6928,20000,12000
6929,20000,14000
6930,20000,15000
6931,20000,17000
6932,30000,23000
6933,20000,15000
6934,20000,12000
6935,20000,14000
6936,20000,12000
6937,20000,13000
6938,20000,11000
6939,20000,13000
6940,20000,12000
6941,20000,12000
6942,10000,11000
6943,20000,15000
6944,20000,14000
6945,20000,14000
6946,20000,12000
6947,10000,11000
6948,20000,13000
6949,10000,12000
6950,10000,12000
6951,20000,13000
6952,20000,15000
6953,30000,14000
6954,20000,12000
6955,20000,13000
6956,20000,12000
6957,20000,12000
6958,30000,13000
6959,30000,12000
6960,20000,12000
6961,20000,15000
6962,10000,15000
6963,20000,15000
6964,20000,13000
6965,20000,13000
6966,10000,16000
6967,20000,14000
6968,20000,13000
6969,20000,13000
6970,10000,13000
6971,20000,13000
6972,20000,14000
6973,20000,17000
6974,20000,12000
6975,20000,15000
6976,20000,11000
6977,10000,12000
6978,20000,10000
6979,20000,11000
6980,30000,13000
6981,10000,11000
6982,10000,11000
6983,20000,11000
6984,20000,12000
6985,20000,11000
6986,20000,10000
6987,10000,12000
6988,20000,10000
6989,20000,11000
6990,30000,13000
6991,20000,10000
6992,30000,12000
6993,10000,11000
6994,10000,11000
6995,30000,12000
6996,10000,11000
6997,10000,11000
6998,30000,12000
6999,30000,14000
7000,20000,12000
7001,20000,11000
7002,10000,12000
7003,20000,15000
7004,20000,13000
7005,30000,13000
7006,30000,12000
7007,10000,12000
7008,20000,11000
7009,10000,11000
7010,20000,13000
7011,30000,11000
7012,20000,11000
7013,20000,12000
7014,20000,11000
7015,20000,11000
7016,20000,14000
7017,20000,14000
7018,20000,12000
7019,10000,11000
7020,20000,14000
7021,20000,11000
7022,10000,12000
7023,20000,12000
7024,20000,13000
7025,10000,11000
7026,20000,11000
7027,20000,12000
7028,30000,10000
7029,20000,10000
7030,20000,11000
7031,10000,11000
7032,20000,11000
7033,20000,12000
7034,20000,11000
7035,20000,11000
7036,20000,13000
7037,20000,10000
7038,20000,12000
7039,20000,12000
7040,30000,13000
7041,10000,14000
7042,10000,11000
7043,30000,24000
7044,20000,14000
7045,30000,13000
7046,20000,11000
7047,10000,12000
7048,20000,10000
7049,10000,12000
7050,20000,15000
7051,20000,13000
7052,20000,17000
7053,10000,17000
7054,20000,17000
7055,20000,12000
7056,30000,11000
7057,20000,11000
7058,20000,11000
7059,20000,11000
7060,20000,12000
7061,20000,12000
7062,20000,12000
7063,10000,12000
7064,20000,13000
7065,20000,16000
7066,10000,14000
7067,10000,14000
7068,20000,22000
7069,30000,14000
7070,20000,14000
7071,20000,14000
7072,10000,14000
7073,20000,13000
7074,20000,12000
7075,30000,14000
7076,20000,12000
7077,20000,12000
7078,20000,16000
7079,20000,14000
7080,20000,11000
7081,20000,14000
7082,20000,13000
7083,30000,17000
7084,20000,11000
7085,20000,13000
7086,20000,13000
7087,20000,13000
7088,20000,16000
7089,20000,19000
7090,20000,17000
7091,20000,14000
7092,20000,20000
7093,20000,16000
7094,20000,17000
7095,30000,18000
7096,30000,25000
7097,30000,13000
7098,20000,12000
7099,30000,12000
7100,20000,11000
7101,20000,11000
7102,30000,12000
7103,20000,11000
7104,30000,11000
7105,20000,11000
7106,20000,11000
7107,20000,11000
7108,10000,13000
7109,20000,17000
7110,10000,11000
7111,20000,11000
7112,20000,10000
7113,20000,11000
7114,20000,10000
7115,20000,10000
7116,20000,10000
7117,20000,11000
7118,20000,11000
7119,20000,11000
7120,20000,10000
7121,20000,14000
7122,10000,12000
7123,30000,11000
7124,10000,11000
7125,20000,10000
7126,20000,11000
7127,20000,15000
7128,20000,13000
7129,20000,14000
7130,20000,12000
7131,20000,12000
7132,20000,12000
7133,20000,13000
7134,20000,17000
7135,20000,19000
7136,20000,11000
7137,20000,16000
7138,20000,17000
7139,20000,13000
7140,10000,14000
7141,20000,15000
7142,20000,15000
7143,30000,25000
7144,20000,15000
7145,20000,15000
7146,20000,11000
7147,20000,11000
7148,20000,13000
7149,20000,14000
7150,20000,13000
7151,20000,15000
7152,20000,13000
7153,20000,14000
7154,30000,33000
7155,30000,27000
7156,20000,29000
7157,20000,19000
7158,30000,15000
7159,20000,17000
7160,20000,16000
7161,20000,15000
7162,20000,13000
7163,20000,12000
7164,10000,11000
7165,20000,12000
7166,20000,13000
7167,20000,12000
7168,20000,13000
7169,20000,12000
7170,20000,11000
7171,20000,12000
7172,20000,16000
7173,20000,16000
7174,20000,13000
7175,20000,13000
7176,30000,10000
7177,20000,11000
7178,30000,11000
7179,20000,11000
7180,20000,11000
7181,20000,12000
7182,20000,11000
7183,20000,11000
7184,20000,14000
7185,20000,12000
7186,20000,15000
7187,20000,11000
7188,10000,12000
7189,10000,15000
7190,20000,16000
7191,20000,13000
7192,30000,12000
7193,20000,13000
7194,20000,12000
7195,10000,10000
7196,10000,11000
7197,20000,11000
7198,20000,11000
7199,20000,12000
7200,20000,11000
7201,20000,12000
7202,20000,11000
7203,20000,12000
7204,20000,17000
7205,20000,13000
7206,10000,12000
7207,20000,12000
7208,30000,12000
7209,10000,11000
7210,20000,12000
7211,10000,12000
7212,20000,12000
7213,20000,12000
7214,30000,12000
7215,20000,11000
7216,20000,13000
7217,10000,17000
7218,20000,19000
7219,30000,16000
7220,20000,15000
7221,20000,12000
7222,20000,13000
7223,20000,11000
7224,20000,13000
7225,20000,15000
7226,20000,14000
7227,20000,13000
7228,20000,14000
7229,10000,11000
7230,30000,12000
7231,20000,12000
7232,10000,11000
7233,20000,11000
7234,20000,12000
7235,20000,13000
7236,20000,17000
7237,20000,17000
7238,20000,19000
7239,10000,11000
7240,30000,12000
7241,20000,12000
7242,20000,12000
7243,20000,13000
7244,20000,19000
7245,20000,19000
7246,20000,13000
7247,20000,16000
7248,20000,16000
7249,10000,19000
7250,30000,23000
7251,30000,26000
7252,20000,21000
7253,20000,19000
7254,20000,17000
7255,30000,18000
7256,20000,15000
7257,20000,15000
7258,20000,19000
7259,20000,11000
7260,10000,13000
7261,20000,11000
7262,20000,11000
7263,20000,11000
7264,20000,11000
7265,30000,11000
7266,20000,12000
7267,20000,13000
7268,20000,11000
7269,10000,11000
7270,20000,11000
7271,20000,11000
7272,30000,12000
7273,20000,11000
7274,10000,11000
7275,30000,11000
7276,20000,12000
7277,20000,14000
7278,20000,16000
7279,20000,26000
